,timestamp,product_id,estimated_stock_pct,quantity,temperature,category,unit_price,timestamp_day,timestamp_day_of_week,timestamp_hour
126,2022-03-01 09:00:00,c6a1bffa-3aa9-42ec-a137-7be02834c373,0.125,0.0,-0.028849840255591022,pets,11.99,1,1,9
127,2022-03-01 09:00:00,c6aa6abb-3bad-4111-96ac-baf7d0a91195,0.27,0.0,-0.028849840255591022,meat,12.19,1,1,9
128,2022-03-01 09:00:00,c6ffd15f-c133-47a2-93e5-828eb4ad3e26,0.54,0.0,-0.028849840255591022,vegetables,1.19,1,1,9
129,2022-03-01 09:00:00,c9efdd15-3719-474a-8460-e1b77912c4a2,0.385,0.0,-0.028849840255591022,medicine,21.99,1,1,9
130,2022-03-01 09:00:00,caf41d5d-31a4-4a6d-aa2f-1bb00d9f8923,0.64,0.0,-0.028849840255591022,snacks,0.19,1,1,9
131,2022-03-01 09:00:00,cb348f80-8092-496e-91c8-af88d817ec42,0.43,0.0,-0.028849840255591022,spices and herbs,5.19,1,1,9
132,2022-03-01 09:00:00,cbab5824-54de-447f-8282-6683f5a27a47,0.01,1.0,-0.028849840255591022,seafood,10.19,1,1,9
133,2022-03-01 09:00:00,cc3a1429-09d7-4ded-bec3-7d90d1b344fc,0.34,6.0,-0.028849840255591022,refrigerated items,6.99,1,1,9
134,2022-03-01 09:00:00,ce8f3a04-d1a4-43b1-a7c2-fa1b8e7674c8,0.26,5.0,-0.028849840255591022,vegetables,4.19,1,1,9
135,2022-03-01 09:00:00,cee3e2b2-67e4-41a8-9ec5-8f9ddcd84435,0.555,2.0,-0.028849840255591022,canned foods,2.99,1,1,9
136,2022-03-01 09:00:00,d290d347-e0de-4970-a4bd-273ec4954bed,0.76,3.0,-0.028849840255591022,cheese,5.99,1,1,9
137,2022-03-01 09:00:00,dcc48aec-f9dc-4338-95ec-0b449ea81778,0.38,3.0,-0.028849840255591022,baked goods,7.99,1,1,9
138,2022-03-01 09:00:00,e22d5756-f645-4305-bb23-6cbdf0104c36,0.65,0.0,-0.028849840255591022,packaged foods,2.19,1,1,9
139,2022-03-01 09:00:00,e68648ff-db44-49e8-849c-6ca52be5eacc,0.62,0.0,-0.028849840255591022,snacks,0.49,1,1,9
140,2022-03-01 09:00:00,e8f4deca-106d-423c-b365-bb4beedb1eb6,0.35000000000000003,1.0,-0.028849840255591022,refrigerated items,3.19,1,1,9
141,2022-03-01 09:00:00,ec4aa84b-bcb9-4b6a-b5ef-1ab2462e15a0,0.47000000000000003,8.0,-0.028849840255591022,packaged foods,2.99,1,1,9
142,2022-03-01 09:00:00,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,0.5625,4.0,-0.028849840255591022,fruit,4.99,1,1,9
143,2022-03-01 09:00:00,ed7f6b14-67c9-42a4-8576-c803020eedda,0.8,1.0,-0.028849840255591022,meat,19.99,1,1,9
144,2022-03-01 09:00:00,edf4ac93-4e14-4a3d-8c60-e715210cf3f9,0.11,1.0,-0.028849840255591022,packaged foods,6.99,1,1,9
145,2022-03-01 09:00:00,f3bec808-bee0-4597-a129-53a3a2805a43,0.12,0.0,-0.028849840255591022,beverages,5.19,1,1,9
146,2022-03-01 09:00:00,f658605e-75f3-4fed-a655-c0903f344427,0.53,0.0,-0.028849840255591022,canned foods,8.99,1,1,9
147,2022-03-01 09:00:00,f6eb0ee8-85d5-4c52-a8ed-1dcf8b581647,0.97,0.0,-0.028849840255591022,condiments and sauces,8.49,1,1,9
148,2022-03-01 09:00:00,fbeb39cc-8cd0-4143-bdfb-77658a02dec9,0.645,6.0,-0.028849840255591022,medicine,15.49,1,1,9
149,2022-03-01 09:00:00,fcc9e0ca-ad36-4925-8306-4369afd6cd41,0.62,0.0,-0.028849840255591022,spices and herbs,0.19,1,1,9
150,2022-03-01 10:00:00,02b1a5a2-cd74-4e64-80f0-4667372bc394,0.38,0.0,1.2843137254901962,condiments and sauces,7.99,1,1,10
151,2022-03-01 10:00:00,0363eb21-8c74-47e1-a216-c37e565e5ceb,0.34,0.0,1.2843137254901962,beverages,20.19,1,1,10
152,2022-03-01 10:00:00,03f0b20e-3b5b-444f-bc39-cdfa2523d4bc,0.28500000000000003,0.0,1.2843137254901962,pets,8.19,1,1,10
153,2022-03-01 10:00:00,04ec02a4-045f-409e-9161-bb7ccb1d8b05,0.595,0.0,1.2843137254901962,meat,12.49,1,1,10
154,2022-03-01 10:00:00,04f3ad3d-83ab-47e8-925b-3383055489f2,0.62,0.0,1.2843137254901962,seafood,12.49,1,1,10
155,2022-03-01 10:00:00,081dd786-e277-4e48-9ffa-b3096d4e9400,0.65,0.0,1.2843137254901962,refrigerated items,10.99,1,1,10
156,2022-03-01 10:00:00,0b59b73f-8950-4bbf-9125-03f5252a5f19,0.655,0.0,1.2843137254901962,snacks,1.99,1,1,10
157,2022-03-01 10:00:00,0c44fa23-9f95-446f-9052-884ae73475d0,0.49666666666666665,0.0,1.2843137254901962,frozen,13.49,1,1,10
158,2022-03-01 10:00:00,0cb046e3-a86b-47ae-9751-3b0f9c596f99,0.355,0.0,1.2843137254901962,pets,11.19,1,1,10
159,2022-03-01 10:00:00,0ddc2379-adba-4fb0-aa97-19fcafc738a1,0.495,4.0,1.2843137254901962,fruit,3.99,1,1,10
160,2022-03-01 10:00:00,0e4c10f4-77bc-4c67-86b2-b4da5ded19bf,0.71,0.0,1.2843137254901962,cleaning products,16.99,1,1,10
161,2022-03-01 10:00:00,0f0341de-4b99-43bf-b4bb-f60af2131d68,0.49,0.0,1.2843137254901962,baking,2.99,1,1,10
162,2022-03-01 10:00:00,100ab1ec-39f5-41bd-984f-485039575827,0.71,0.0,1.2843137254901962,medicine,19.99,1,1,10
163,2022-03-01 10:00:00,107cb949-f28d-4a4d-969b-05d17f0f53a8,0.27,0.0,1.2843137254901962,medicine,20.49,1,1,10
164,2022-03-01 10:00:00,146d5e4d-992a-4db7-904d-b8af359b80a7,0.17,2.0,1.2843137254901962,baking,8.19,1,1,10
165,2022-03-01 10:00:00,14736243-d346-438f-9535-d80fcb9f3882,0.4,3.0,1.2843137254901962,fruit,1.49,1,1,10
166,2022-03-01 10:00:00,1648aa68-761e-439c-88d0-9e4163103fef,0.22,0.0,1.2843137254901962,personal care,16.99,1,1,10
167,2022-03-01 10:00:00,16e6119d-2e17-49b8-82e5-07f363b5cb08,0.49,0.0,1.2843137254901962,refrigerated items,4.49,1,1,10
168,2022-03-01 10:00:00,19911e58-7ae3-4d25-aabf-9682f92cbf96,0.47,0.0,1.2843137254901962,frozen,12.49,1,1,10
169,2022-03-01 10:00:00,19b5273d-0e12-4e92-aa60-4b9643fd33a8,0.94,0.0,1.2843137254901962,baby products,10.19,1,1,10
170,2022-03-01 10:00:00,1af1cbf1-e439-4cb4-937f-be983d8ffd29,0.78,0.0,1.2843137254901962,cleaning products,16.49,1,1,10
171,2022-03-01 10:00:00,1b35d2a0-00f8-4e6a-8fb1-85a0c5f0a5b3,0.61,0.0,1.2843137254901962,snacks,0.49,1,1,10
172,2022-03-01 10:00:00,1cf0b205-85d0-4f17-86e7-5f4a3b309f5e,0.855,0.0,1.2843137254901962,dairy,8.19,1,1,10
173,2022-03-01 10:00:00,20a9bd7b-daff-4b8b-bdc1-2e8f9a0277fa,0.64,0.0,1.2843137254901962,cleaning products,13.49,1,1,10
174,2022-03-01 10:00:00,212740e6-e5ff-4aeb-9924-bccc96ba0ab1,0.71,0.0,1.2843137254901962,spices and herbs,3.49,1,1,10
175,2022-03-01 10:00:00,21a3dbd8-8da7-4c22-ac53-08945fcb7cc6,0.04,0.0,1.2843137254901962,baking,8.19,1,1,10
176,2022-03-01 10:00:00,21b94d7d-5ff9-4a69-aa1e-77d37e8068bf,0.1,0.0,1.2843137254901962,cheese,9.99,1,1,10
177,2022-03-01 10:00:00,22b55005-75b7-4f7d-b13e-d445dff55038,0.845,0.0,1.2843137254901962,kitchen,10.49,1,1,10
178,2022-03-01 10:00:00,2360f50e-a196-42a0-82c2-b4f58de498e8,0.18,0.0,1.2843137254901962,kitchen,19.19,1,1,10
179,2022-03-01 10:00:00,23c1adc0-a09c-4e0d-a383-5d58fe4c357c,0.48,0.0,1.2843137254901962,baked goods,4.99,1,1,10
180,2022-03-01 10:00:00,24558ae1-8b93-4227-8349-bb17ca93cf17,0.515,0.0,1.2843137254901962,cleaning products,10.99,1,1,10
181,2022-03-01 10:00:00,251f34cc-0a9b-4b24-b20c-fc19439e250b,0.85,0.0,1.2843137254901962,refrigerated items,3.49,1,1,10
182,2022-03-01 10:00:00,29110d35-9473-4ae4-b971-0fb62825aa9a,0.735,0.0,1.2843137254901962,packaged foods,6.19,1,1,10
